	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000166887.16|VPS39|protein_coding	11.105161300096366	-0.3777505701033342	0.0381640639156327	-9.898069842310495	4.243862880661201e-23	1.1182659168346575e-21
ENSG00000204160.12|ZDHHC18|protein_coding	7.86314077724465	0.42496715772738286	0.04297638396615255	9.888387958886435	4.674950578125756e-23	1.2303029659075142e-21
ENSG00000010322.16|NISCH|protein_coding	11.109766235601224	-0.46882738375749944	0.047415217860558904	-9.887698610523122	4.707247088085927e-23	1.237240240314943e-21
ENSG00000137166.16|FOXP4|protein_coding	20.61924134501099	0.6118671817261095	0.06188905135395271	9.886517378118304	4.763103117109853e-23	1.2503445625934593e-21
ENSG00000114670.14|NEK11|protein_coding	3.6908063695163222	-0.7008388063922818	0.07091129081166211	-9.883317570028234	4.9177278566198986e-23	1.289310713402875e-21
ENSG00000136270.14|TBRG4|protein_coding	11.674694452264564	0.4261352759399466	0.043122548395632176	9.881959480463108	4.9848477239391923e-23	1.305266094347545e-21
ENSG00000271936.1|AC012073.1|lncRNA	0.8151061939218871	1.1088362067618531	0.11221114656649545	9.881693937640726	4.9980770674359934e-23	1.305450129280306e-21
ENSG00000287906.1|AC127526.5|lncRNA	6.1720676044475145	-0.8945467357773065	0.09052546494238682	-9.881713795633344	4.997086540846072e-23	1.305450129280306e-21
ENSG00000086205.18|FOLH1|protein_coding	1.1024036501167214	1.3999908903932574	0.14171355642664807	9.87901881580329	5.1333059077713147e-23	1.3390925536380164e-21
ENSG00000120802.14|TMPO|protein_coding	13.898325906687397	0.5108519556645844	0.051727614627542357	9.875807329274785	5.300440044282771e-23	1.3809633980373225e-21
ENSG00000156802.13|ATAD2|protein_coding	14.118997959005188	0.779206328796896	0.07892619927415045	9.872594093759917	5.473055415715325e-23	1.424155980396436e-21
ENSG00000121753.12|ADGRB2|protein_coding	5.060708273318434	-1.239410740556687	0.12555114964737588	-9.871759390795765	5.51879904000055e-23	1.434268433799644e-21
ENSG00000092929.12|UNC13D|protein_coding	3.7161760902952192	0.9649269704235129	0.09776927387985057	9.869429649332563	5.648486422642807e-23	1.4661444895036616e-21
ENSG00000118849.10|RARRES1|protein_coding	30.921505823352767	1.6266182150542665	0.16484279627764714	9.86769365592737	5.747079708167641e-23	1.4898803775788327e-21
ENSG00000099812.9|MISP|protein_coding	16.00691361091226	-1.1505803179538792	0.11660448625914445	-9.86737607502342	5.765299734789974e-23	1.4927471102140053e-21
ENSG00000113569.16|NUP155|protein_coding	7.718850101753091	0.4801938346622483	0.04867648027094674	9.865007329810142	5.903013769714874e-23	1.526507642706788e-21
ENSG00000109654.16|TRIM2|protein_coding	2.4065885176887076	1.0855101882539102	0.11007463093802124	9.861583718278547	6.10782925645882e-23	1.5775153059773381e-21
ENSG00000198961.10|PJA2|protein_coding	30.37167961534141	-0.5102195040339623	0.051743805256183835	-9.860494440017757	6.174458262895394e-23	1.592750415513969e-21
ENSG00000156970.13|BUB1B|protein_coding	3.9819706045385415	0.7690653308368672	0.07800130051478683	9.85964754127496	6.226758167755184e-23	1.6042561247283226e-21
ENSG00000128944.13|KNSTRN|protein_coding	5.786143870033173	0.5578913313452579	0.056607718558160526	9.85539332011876	6.496184631110644e-23	1.671604645262212e-21
ENSG00000170369.4|CST2|protein_coding	4.179487097642626	-1.7278542170749207	0.1753346495315854	-9.854607869528145	6.547175785277869e-23	1.6826483957157412e-21
ENSG00000126062.4|TMEM115|protein_coding	22.433557250746116	-0.4145717364856935	0.042078600118029594	-9.852317694096962	6.698126110615676e-23	1.7193231837877158e-21
ENSG00000137285.10|TUBB2B|protein_coding	3.6038813604021294	1.7478150087418973	0.17745082987916405	9.849573596990671	6.883538589970798e-23	1.764742863847003e-21
ENSG00000177951.17|BET1L|protein_coding	15.788757258699317	-0.35427357566651685	0.03596911515029295	-9.84938256574353	6.896633694074633e-23	1.765927961739528e-21
ENSG00000111540.16|RAB5B|protein_coding	38.69064759746246	-0.3006095099376865	0.030532408836380386	-9.845587734286468	7.161939058300546e-23	1.8316109913148255e-21
ENSG00000110628.16|SLC22A18|protein_coding	4.886056759244207	-0.8714641715588065	0.08856590437485728	-9.839725317660777	7.591782583233292e-23	1.9391608380187685e-21
ENSG00000148672.9|GLUD1|protein_coding	58.07212025663829	-0.44102748228608224	0.04482639663382856	-9.838566456471716	7.679727708477087e-23	1.959223557255666e-21
ENSG00000104133.15|SPG11|protein_coding	7.9125945228232855	-0.5324358319183643	0.0541322789728263	-9.835828862583822	7.891507324567105e-23	2.0107907966497823e-21
ENSG00000263011.1|AC108134.4|lncRNA	2.215966726882083	-1.2127269584341	0.12330339657425587	-9.83530861377181	7.932402519260536e-23	2.018743171049418e-21
ENSG00000197308.9|GATA3-AS1|lncRNA	3.9764724612663023	-1.6083316210983978	0.163589526091002	-9.831507306914693	8.237646765131661e-23	2.0938691649468196e-21
ENSG00000162639.16|HENMT1|protein_coding	7.925304728737442	0.781915182026376	0.07954937926188799	9.829305888763743	8.41970742456248e-23	2.1375391211955633e-21
ENSG00000170312.16|CDK1|protein_coding	13.220857382941753	0.8050871290933105	0.08191641183472728	9.82815422528072	8.516533003723147e-23	2.1594902359683884e-21
ENSG00000069482.7|GAL|protein_coding	2.5940199327528806	2.2231042385022066	0.2262438886482709	9.826140506090514	8.688491408775479e-23	2.2004158740353258e-21
ENSG00000253982.2|AC100810.1|lncRNA	5.69490473947331	-0.7349170244949801	0.07486904339717726	-9.81603331828717	9.604883951572442e-23	2.4295460704201992e-21
ENSG00000134317.18|GRHL1|protein_coding	5.314006056736127	0.7077791726210975	0.07216157299573801	9.808255879661882	1.0374615758721927e-22	2.6210680758671653e-21
ENSG00000162755.14|KLHDC9|protein_coding	7.36585489130625	-0.9122657036168615	0.09302364468527924	-9.806815317796566	1.0523747484111191e-22	2.655526256795757e-21
ENSG00000111981.5|ULBP1|protein_coding	0.49466290657233947	2.073222406598581	0.21147866273225444	9.803459033705986	1.0879482942414858e-22	2.7419717408555365e-21
ENSG00000152953.13|STK32B|protein_coding	3.130186875009974	-1.553030744108577	0.15846332085627238	-9.800569215113127	1.1195296537904e-22	2.8181590065160998e-21
ENSG00000272335.1|AC093297.2|lncRNA	16.08239380671496	-1.2094677273847465	0.12342844446237687	-9.798938426655884	1.137750518738665e-22	2.8605710569445108e-21
ENSG00000170779.11|CDCA4|protein_coding	6.975124857877853	0.5243832524304733	0.05353225795272016	9.795649809757887	1.1753919205890552e-22	2.9516498555226116e-21
ENSG00000187486.5|KCNJ11|protein_coding	6.1561609230166345	-1.0051508256095578	0.10263643430502575	-9.793313967068894	1.2028740860163882e-22	3.0170282280192035e-21
ENSG00000069849.11|ATP1B3|protein_coding	36.64640458954728	0.5638314877381223	0.057577506478038255	9.792565226025967	1.211817235754903e-22	3.0358060871201254e-21
ENSG00000178568.15|ERBB4|protein_coding	4.433401289600156	-1.3533986863663232	0.138289500471136	-9.786706017126779	1.2841117419256577e-22	3.2130541460932154e-21
ENSG00000189091.13|SF3B3|protein_coding	16.237720948649986	0.47055237909321257	0.048100540619506645	9.782683791757327	1.3361954759821597e-22	3.3393671829611696e-21
ENSG00000205336.14|ADGRG1|protein_coding	19.799419530881888	0.6276160632388975	0.06418082507524059	9.778871843780903	1.3874842031796594e-22	3.4633932032184e-21
ENSG00000037474.15|NSUN2|protein_coding	15.8181331956197	0.37887169612268207	0.03876122193046432	9.774503414839677	1.4486598285789578e-22	3.611772345343447e-21
ENSG00000065150.21|IPO5|protein_coding	18.910419188739176	0.4827157294765458	0.04938619435551968	9.774305061888105	1.4515000570293555e-22	3.611802007198558e-21
ENSG00000139514.13|SLC7A1|protein_coding	9.312068330952776	0.6284389432209361	0.0642952923867	9.774260601246349	1.4521374475998617e-22	3.611802007198558e-21
ENSG00000072571.20|HMMR|protein_coding	3.898337026899822	0.7390591361101384	0.07561511442626385	9.77396042732743	1.4564480153879498e-22	3.618205719276643e-21
ENSG00000205250.9|E2F4|protein_coding	13.091428772059867	0.3859681665930477	0.039490184664599276	9.773774670115596	1.4591218740702932e-22	3.620533002529419e-21
ENSG00000139865.16|TTC6|protein_coding	2.1787832456384035	-1.202577980588009	0.12304473345237213	-9.773502260895222	1.463051824064413e-22	3.625967796548699e-21
ENSG00000145703.16|IQGAP2|protein_coding	8.401966842520066	-0.9851301515979913	0.10079888447430553	-9.773224740885988	1.4670662794498477e-22	3.631598867288976e-21
ENSG00000102898.12|NUTF2|protein_coding	26.18797441307431	0.5072432820148224	0.05190234006949213	9.773032994960795	1.4698463402941844e-22	3.634164563552988e-21
ENSG00000267795.6|SMIM22|protein_coding	10.409833051724513	-1.1029032687262772	0.11287489864280026	-9.771023336344108	1.4992992947001672e-22	3.702594217942605e-21
ENSG00000198952.8|SMG5|protein_coding	29.05713401345121	0.4200682861614995	0.04299685334205455	9.769744842017015	1.518339781191915e-22	3.745178231879655e-21
ENSG00000160193.12|WDR4|protein_coding	4.593138712181846	0.56905523123003	0.05831619568224428	9.758099350834232	1.703171432736827e-22	4.196123188242752e-21
ENSG00000169891.18|REPS2|protein_coding	7.657292897367055	-1.1666911063503154	0.11956542141302996	-9.757763511910913	1.7088196761554752e-22	4.205068301075392e-21
ENSG00000232352.1|SEMA3B-AS1|lncRNA	3.4939457040183366	-1.2636937221589917	0.12960396441258878	-9.750424903177157	1.8369777315542405e-22	4.515109299385028e-21
ENSG00000183431.12|SF3A3|protein_coding	25.292303209651244	0.3501329192579654	0.03591837279590309	9.74801729598124	1.8810610204072407e-22	4.618015883197658e-21
ENSG00000112208.11|BAG2|protein_coding	1.585209790886194	0.9082941903182512	0.09319443245961116	9.746228034726109	1.9144991192693225e-22	4.694577075638881e-21
ENSG00000107551.21|RASSF4|protein_coding	3.439584918245697	0.8659436774760179	0.08887362221193519	9.743539825697876	1.965845926712995e-22	4.8148209930057526e-21
ENSG00000113048.17|MRPS27|protein_coding	11.657399385931624	-0.36454864098726697	0.03743055282063075	-9.739333606270897	2.0489355239330985e-22	5.012436986541969e-21
ENSG00000165548.11|TMEM63C|protein_coding	5.133071898824539	-1.0092483123574445	0.10363178931614117	-9.738790761188266	2.0599090366857011e-22	5.033374449195788e-21
ENSG00000143416.21|SELENBP1|protein_coding	53.31424422833941	-0.7288929448746596	0.07485941154607913	-9.736824399507805	2.1001478705399934e-22	5.125688766471321e-21
ENSG00000180957.18|PITPNB|protein_coding	14.787940685183406	0.3713491388806845	0.038141839943314666	9.736004855365477	2.117147497532932e-22	5.161135121763614e-21
ENSG00000278133.1|AC135050.6|lncRNA	15.915351555834592	-0.589377490659606	0.06056019006188667	-9.732094467625004	2.2001537182812245e-22	5.357220087632659e-21
ENSG00000181544.15|FANCB|protein_coding	0.5498419443021704	1.3055930386366916	0.134158383995046	9.731729018776065	2.2080737813434616e-22	5.370231251405107e-21
ENSG00000150687.12|PRSS23|protein_coding	24.385903416562453	-1.0055406946757053	0.10332937679376131	-9.731411587652357	2.2149760930542977e-22	5.380739709502415e-21
ENSG00000103187.8|COTL1|protein_coding	20.74278280336893	0.7872686126483439	0.08092483445648724	9.728393242146861	2.281684072935993e-22	5.536337733667625e-21
ENSG00000138092.11|CENPO|protein_coding	1.9816072038616512	0.7214139223424914	0.07417604574112521	9.725699383601947	2.342897623672921e-22	5.678257577931941e-21
ENSG00000146143.19|PRIM2|protein_coding	3.1792323212645472	0.5931417554573379	0.061018279577482126	9.720722373107156	2.460298192395413e-22	5.9558647182459464e-21
ENSG00000171236.10|LRG1|protein_coding	19.663318471130157	-1.50342624917059	0.15475835054207487	-9.714669637564059	2.6109431529179485e-22	6.313212080773643e-21
ENSG00000125319.15|HROB|protein_coding	2.0288787100718113	0.7161649710722686	0.07372832332631057	9.713566493335664	2.6393663333417014e-22	6.374543741117158e-21
ENSG00000118655.7|DCLRE1B|protein_coding	4.141825468193664	0.5740766868204554	0.05912494247210737	9.709551719078295	2.7454188431178634e-22	6.6230052022112994e-21
ENSG00000116604.18|MEF2D|protein_coding	16.819530233693715	-0.4257472200908031	0.043875016577192165	-9.703636677646797	2.909396408250335e-22	7.010468131463784e-21
ENSG00000163235.16|TGFA|protein_coding	2.311131738371098	1.169672025914534	0.12061482067202166	9.69758127067262	3.0873045368654857e-22	7.430564487515856e-21
ENSG00000129946.10|SHC2|protein_coding	5.594445157558385	-1.0430683919514359	0.1075795461258475	-9.695787252450806	3.1420507530099093e-22	7.553605979813789e-21
ENSG00000175662.18|TOM1L2|protein_coding	10.15531437588499	-0.6075515190375457	0.06267037596797126	-9.694397227615884	3.185128347925739e-22	7.639543170979997e-21
ENSG00000100003.18|SEC14L2|protein_coding	10.990699719490177	-1.2959448702863514	0.1336788858247623	-9.694461936084554	3.1831100893345413e-22	7.639543170979997e-21
ENSG00000133142.18|TCEAL4|protein_coding	76.9697672832186	-0.7972469801433458	0.08229239428146269	-9.687978908677042	3.3917384244696195e-22	8.125747584048307e-21
ENSG00000224531.6|SMIM13|protein_coding	4.293919975305712	0.5211194978483694	0.053803259854644465	9.685649145725224	3.4699709285640777e-22	8.303628480374406e-21
ENSG00000078674.18|PCM1|protein_coding	15.451950619368475	-0.6502856497604522	0.06714412248610246	-9.6849229043845	3.4947209695494916e-22	8.35326481288074e-21
ENSG00000167635.12|ZNF146|protein_coding	35.41154181718382	0.40773924368927855	0.04211894070298838	9.680662354842866	3.64347772324262e-22	8.698855233166774e-21
ENSG00000122679.8|RAMP3|protein_coding	23.83541473923911	-1.2344314955148332	0.12760525346329404	-9.673829736719425	3.8952243969074096e-22	9.289263398711802e-21
ENSG00000067955.15|CBFB|protein_coding	12.194955073282351	0.42219802101675385	0.04364717147503834	9.672975515909602	3.927884647600445e-22	9.356445681135552e-21
ENSG00000108106.14|UBE2S|protein_coding	9.075140336645187	0.7896946459207835	0.08166022413184938	9.670493245839431	4.024337564100766e-22	9.575258886821036e-21
ENSG00000136542.9|GALNT5|protein_coding	3.026554227432539	-1.7224165692969218	0.17814624255687925	-9.668554018179652	4.101317231899269e-22	9.747292481696291e-21
ENSG00000172465.14|TCEAL1|protein_coding	22.06882421157563	-0.8941226505536624	0.09251164126940334	-9.664974464671813	4.247258267264959e-22	1.00826428319594e-20
ENSG00000179627.10|ZBTB42|protein_coding	10.569264333131134	-0.6524548750588444	0.06751478715187668	-9.663881093057823	4.292851955692701e-22	1.0179284790955968e-20
ENSG00000075702.18|WDR62|protein_coding	1.5465321822584714	0.8346023144260446	0.08636600660829255	9.663551056740756	4.306709424419426e-22	1.0200539151497056e-20
ENSG00000115233.12|PSMD14|protein_coding	10.871367030936497	0.3663604159961323	0.03791444370766905	9.662819236406932	4.33759498950425e-22	1.0262030915577422e-20
ENSG00000133627.18|ACTR3B|protein_coding	2.3721785932554433	0.79460231200168	0.08224336274112024	9.661598036827266	4.389622998138771e-22	1.0373346048776236e-20
ENSG00000133048.13|CHI3L1|protein_coding	34.27370368406899	1.5803777359812765	0.16378316675574248	9.649207347041763	4.953713889635095e-22	1.168516584037365e-20
ENSG00000058056.9|USP13|protein_coding	5.020176133657186	0.6733237919692943	0.06978055268882535	9.649161063138443	4.955950008583364e-22	1.168516584037365e-20
ENSG00000186815.13|TPCN1|protein_coding	7.650153520135624	-0.48272014120058343	0.050032963860247436	-9.648042089789485	5.01031611519481e-22	1.180000212305146e-20
ENSG00000119203.14|CPSF3|protein_coding	14.973943617485773	0.37283317671175126	0.038650972580008006	9.64615252410484	5.103464911156073e-22	1.2005814801718514e-20
ENSG00000171604.12|CXXC5|protein_coding	32.33941960723576	-0.7141682671182228	0.07403766572234874	-9.646012744330033	5.110423234476547e-22	1.2008630380630742e-20
ENSG00000138190.17|EXOC6|protein_coding	5.67131766714236	-0.5852398563450883	0.06072380312211825	-9.63773390754438	5.5397357683993085e-22	1.3002782952786801e-20
ENSG00000169083.18|AR|protein_coding	16.588024527692955	-1.05951728438085	0.10998604410808668	-9.633197493125852	5.789919790671236e-22	1.3573381339314426e-20
ENSG00000124102.5|PI3|protein_coding	12.164649637478288	3.080109527509706	0.31974255753125835	9.633092170436496	5.795859229472647e-22	1.3573381339314426e-20
ENSG00000109674.4|NEIL3|protein_coding	1.3534860298286135	0.887239202339881	0.09212502053744173	9.630816874328799	5.925651691665429e-22	1.3861768598134966e-20
ENSG00000103024.7|NME3|protein_coding	41.89263866148263	-0.8395773792942931	0.08718218401012096	-9.630148508287276	5.9643217137969175e-22	1.3936587161509995e-20
ENSG00000132640.15|BTBD3|protein_coding	6.809539717467454	0.5519115006835449	0.05732265806541758	9.628156113306789	6.081084706223166e-22	1.4193510473886834e-20
ENSG00000185201.16|IFITM2|protein_coding	77.03353042422302	-0.7377673290829221	0.07663793129420263	-9.626660279369146	6.170231004485205e-22	1.4385472575669478e-20
ENSG00000130005.13|GAMT|protein_coding	15.40657154281386	-1.0001374209627785	0.10389921134500786	-9.62603476980899	6.207891443872492e-22	1.4457104063087637e-20
ENSG00000108100.18|CCNY|protein_coding	16.602103619827496	0.37418293464549207	0.0388729876228398	9.62578277429958	6.22312768813406e-22	1.4476411875421675e-20
ENSG00000184675.11|AMER1|protein_coding	1.5274010501393909	0.8111092633769713	0.0842845726849625	9.623460587606255	6.365285716332658e-22	1.4790596453235406e-20
ENSG00000085831.15|TTC39A|protein_coding	15.411617632273996	-0.8906436113653429	0.09258273700607135	-9.619974956097233	6.584719352832895e-22	1.5283441589208912e-20
